repo,user,week,commit_count,pr_created,pr_closed,pr_consumption_rate
langchain,billytrend-cohere,2022-11-27,0.0,0.0,0.0,
langchain,billytrend-cohere,2022-12-04,0.0,0.0,0.0,
langchain,billytrend-cohere,2022-12-11,0.0,0.0,0.0,
langchain,billytrend-cohere,2022-12-18,0.0,0.0,0.0,
langchain,billytrend-cohere,2022-12-25,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-01-01,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-01-08,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-01-15,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-01-22,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-01-29,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-02-05,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-02-12,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-02-19,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-02-26,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-03-05,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-03-12,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-03-19,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-03-26,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-04-02,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-04-09,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-04-16,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-04-23,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-04-30,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-05-07,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-05-14,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-05-21,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-05-28,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-06-04,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-06-11,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-06-18,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-06-25,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-07-02,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-07-09,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-07-16,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-07-23,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-07-30,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-08-06,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-08-13,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-08-20,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-08-27,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-09-03,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-09-10,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-09-17,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-09-24,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-10-01,1.0,0.0,0.0,
langchain,billytrend-cohere,2023-10-02,0.0,3.0,3.0,1.0
langchain,billytrend-cohere,2023-10-08,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-10-15,1.0,0.0,0.0,
langchain,billytrend-cohere,2023-10-22,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-10-29,1.0,0.0,0.0,
langchain,billytrend-cohere,2023-10-30,0.0,2.0,2.0,1.0
langchain,billytrend-cohere,2023-11-05,1.0,0.0,0.0,
langchain,billytrend-cohere,2023-11-12,1.0,0.0,0.0,
langchain,billytrend-cohere,2023-11-13,0.0,1.0,1.0,1.0
langchain,billytrend-cohere,2023-11-19,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-11-26,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-11-27,0.0,1.0,1.0,1.0
langchain,billytrend-cohere,2023-12-03,1.0,0.0,0.0,
langchain,billytrend-cohere,2023-12-10,2.0,0.0,0.0,
langchain,billytrend-cohere,2023-12-11,0.0,2.0,2.0,1.0
langchain,billytrend-cohere,2023-12-17,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-12-24,0.0,0.0,0.0,
langchain,billytrend-cohere,2023-12-31,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-01-07,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-01-14,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-01-21,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-01-28,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-02-04,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-02-11,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-02-18,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-02-25,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-03-03,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-03-10,1.0,0.0,0.0,
langchain,billytrend-cohere,2024-03-11,0.0,2.0,2.0,1.0
langchain,billytrend-cohere,2024-03-17,1.0,0.0,0.0,
langchain,billytrend-cohere,2024-03-18,0.0,1.0,1.0,1.0
langchain,billytrend-cohere,2024-03-24,3.0,0.0,0.0,
langchain,billytrend-cohere,2024-03-25,0.0,4.0,4.0,1.0
langchain,billytrend-cohere,2024-03-31,1.0,0.0,0.0,
langchain,billytrend-cohere,2024-04-01,0.0,2.0,2.0,1.0
langchain,billytrend-cohere,2024-04-07,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-04-14,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-04-21,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-04-28,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-05-05,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-05-12,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-05-19,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-05-26,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-06-02,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-06-09,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-06-16,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-06-23,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-06-30,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-07-07,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-07-14,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-07-21,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-07-28,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-08-04,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-08-11,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-08-18,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-08-25,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-09-01,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-09-08,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-09-15,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-09-22,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-09-29,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-10-06,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-10-13,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-10-20,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-10-27,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-11-03,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-11-10,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-11-17,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-11-24,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-12-01,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-12-08,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-12-15,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-12-22,0.0,0.0,0.0,
langchain,billytrend-cohere,2024-12-29,0.0,0.0,0.0,
langchain,billytrend-cohere,2025-01-05,0.0,0.0,0.0,
langchain,billytrend-cohere,2025-01-12,0.0,0.0,0.0,
langchain,billytrend-cohere,2025-01-19,0.0,0.0,0.0,
langchain,billytrend-cohere,2025-01-26,0.0,0.0,0.0,
langchain,billytrend-cohere,2025-02-02,0.0,0.0,0.0,
langchain,billytrend-cohere,2025-02-09,0.0,0.0,0.0,
langchain,billytrend-cohere,2025-02-16,0.0,0.0,0.0,
langchain,bimslab,2024-07-08,0.0,1.0,1.0,1.0
langchain,bimslab,2024-07-15,0.0,2.0,2.0,1.0
langchain,bimslab,2024-07-22,0.0,1.0,1.0,1.0
langchain,bimslab,2024-08-12,0.0,1.0,1.0,1.0
langchain,binc4t,2024-06-10,0.0,1.0,1.0,1.0
langchain,binhnd102,2024-09-30,0.0,1.0,1.0,1.0
langchain,bioerrorlog,2023-04-24,0.0,1.0,1.0,1.0
langchain,bioerrorlog,2023-05-08,0.0,1.0,1.0,1.0
langchain,bit-team-rakket,2024-01-01,0.0,1.0,1.0,1.0
langchain,bjchambers,2022-10-23,0.0,0.0,0.0,
langchain,bjchambers,2022-10-30,0.0,0.0,0.0,
langchain,bjchambers,2022-11-06,0.0,0.0,0.0,
langchain,bjchambers,2022-11-13,0.0,0.0,0.0,
langchain,bjchambers,2022-11-20,0.0,0.0,0.0,
langchain,bjchambers,2022-11-27,0.0,0.0,0.0,
langchain,bjchambers,2022-12-04,0.0,0.0,0.0,
langchain,bjchambers,2022-12-11,0.0,0.0,0.0,
langchain,bjchambers,2022-12-18,0.0,0.0,0.0,
langchain,bjchambers,2022-12-25,0.0,0.0,0.0,
langchain,bjchambers,2023-01-01,0.0,0.0,0.0,
langchain,bjchambers,2023-01-08,0.0,0.0,0.0,
langchain,bjchambers,2023-01-15,0.0,0.0,0.0,
langchain,bjchambers,2023-01-22,0.0,0.0,0.0,
langchain,bjchambers,2023-01-29,0.0,0.0,0.0,
langchain,bjchambers,2023-02-05,0.0,0.0,0.0,
langchain,bjchambers,2023-02-12,0.0,0.0,0.0,
langchain,bjchambers,2023-02-19,0.0,0.0,0.0,
langchain,bjchambers,2023-02-26,0.0,0.0,0.0,
langchain,bjchambers,2023-03-05,0.0,0.0,0.0,
langchain,bjchambers,2023-03-12,0.0,0.0,0.0,
langchain,bjchambers,2023-03-19,0.0,0.0,0.0,
langchain,bjchambers,2023-03-26,0.0,0.0,0.0,
langchain,bjchambers,2023-04-02,0.0,0.0,0.0,
langchain,bjchambers,2023-04-09,0.0,0.0,0.0,
langchain,bjchambers,2023-04-16,0.0,0.0,0.0,
langchain,bjchambers,2023-04-23,0.0,0.0,0.0,
langchain,bjchambers,2023-04-30,0.0,0.0,0.0,
langchain,bjchambers,2023-05-07,0.0,0.0,0.0,
langchain,bjchambers,2023-05-14,0.0,0.0,0.0,
langchain,bjchambers,2023-05-21,0.0,0.0,0.0,
langchain,bjchambers,2023-05-28,0.0,0.0,0.0,
langchain,bjchambers,2023-06-04,0.0,0.0,0.0,
langchain,bjchambers,2023-06-11,0.0,0.0,0.0,
langchain,bjchambers,2023-06-18,0.0,0.0,0.0,
langchain,bjchambers,2023-06-25,0.0,0.0,0.0,
langchain,bjchambers,2023-07-02,0.0,0.0,0.0,
langchain,bjchambers,2023-07-09,0.0,0.0,0.0,
langchain,bjchambers,2023-07-16,0.0,0.0,0.0,
langchain,bjchambers,2023-07-23,0.0,0.0,0.0,
langchain,bjchambers,2023-07-30,0.0,0.0,0.0,
langchain,bjchambers,2023-08-06,0.0,0.0,0.0,
langchain,bjchambers,2023-08-13,0.0,0.0,0.0,
langchain,bjchambers,2023-08-20,0.0,0.0,0.0,
langchain,bjchambers,2023-08-27,0.0,0.0,0.0,
langchain,bjchambers,2023-09-03,0.0,0.0,0.0,
langchain,bjchambers,2023-09-10,0.0,0.0,0.0,
langchain,bjchambers,2023-09-17,0.0,0.0,0.0,
langchain,bjchambers,2023-09-24,0.0,0.0,0.0,
langchain,bjchambers,2023-10-01,0.0,0.0,0.0,
langchain,bjchambers,2023-10-08,0.0,0.0,0.0,
langchain,bjchambers,2023-10-15,0.0,0.0,0.0,
langchain,bjchambers,2023-10-22,0.0,0.0,0.0,
langchain,bjchambers,2023-10-29,0.0,0.0,0.0,
langchain,bjchambers,2023-11-05,0.0,0.0,0.0,
langchain,bjchambers,2023-11-12,0.0,0.0,0.0,
langchain,bjchambers,2023-11-19,0.0,0.0,0.0,
langchain,bjchambers,2023-11-26,0.0,0.0,0.0,
langchain,bjchambers,2023-12-03,0.0,0.0,0.0,
langchain,bjchambers,2023-12-10,0.0,0.0,0.0,
langchain,bjchambers,2023-12-17,0.0,0.0,0.0,
langchain,bjchambers,2023-12-24,0.0,0.0,0.0,
langchain,bjchambers,2023-12-31,0.0,0.0,0.0,
langchain,bjchambers,2024-01-07,0.0,0.0,0.0,
langchain,bjchambers,2024-01-14,0.0,0.0,0.0,
langchain,bjchambers,2024-01-21,0.0,0.0,0.0,
langchain,bjchambers,2024-01-28,0.0,0.0,0.0,
langchain,bjchambers,2024-02-04,0.0,0.0,0.0,
langchain,bjchambers,2024-02-11,0.0,0.0,0.0,
langchain,bjchambers,2024-02-18,0.0,0.0,0.0,
langchain,bjchambers,2024-02-25,0.0,0.0,0.0,
langchain,bjchambers,2024-03-03,0.0,0.0,0.0,
langchain,bjchambers,2024-03-10,0.0,0.0,0.0,
langchain,bjchambers,2024-03-17,0.0,0.0,0.0,
langchain,bjchambers,2024-03-24,0.0,0.0,0.0,
langchain,bjchambers,2024-03-31,0.0,0.0,0.0,
langchain,bjchambers,2024-04-07,0.0,0.0,0.0,
langchain,bjchambers,2024-04-14,0.0,0.0,0.0,
langchain,bjchambers,2024-04-21,0.0,0.0,0.0,
langchain,bjchambers,2024-04-28,0.0,0.0,0.0,
langchain,bjchambers,2024-05-05,0.0,0.0,0.0,
langchain,bjchambers,2024-05-12,0.0,0.0,0.0,
langchain,bjchambers,2024-05-19,0.0,0.0,0.0,
langchain,bjchambers,2024-05-26,0.0,0.0,0.0,
langchain,bjchambers,2024-06-02,0.0,0.0,0.0,
langchain,bjchambers,2024-06-09,0.0,0.0,0.0,
langchain,bjchambers,2024-06-16,0.0,0.0,0.0,
langchain,bjchambers,2024-06-23,0.0,0.0,0.0,
langchain,bjchambers,2024-06-30,0.0,0.0,0.0,
langchain,bjchambers,2024-07-07,0.0,0.0,0.0,
langchain,bjchambers,2024-07-08,0.0,1.0,1.0,1.0
langchain,bjchambers,2024-07-14,3.0,0.0,0.0,
langchain,bjchambers,2024-07-15,0.0,3.0,3.0,1.0
langchain,bjchambers,2024-07-21,3.0,0.0,0.0,
langchain,bjchambers,2024-07-22,0.0,2.0,2.0,1.0
langchain,bjchambers,2024-07-28,1.0,0.0,0.0,
langchain,bjchambers,2024-07-29,0.0,3.0,3.0,1.0
langchain,bjchambers,2024-08-04,0.0,0.0,0.0,
langchain,bjchambers,2024-08-11,1.0,0.0,0.0,
langchain,bjchambers,2024-08-12,0.0,1.0,1.0,1.0
langchain,bjchambers,2024-08-18,0.0,0.0,0.0,
langchain,bjchambers,2024-08-25,0.0,0.0,0.0,
langchain,bjchambers,2024-09-01,0.0,0.0,0.0,
langchain,bjchambers,2024-09-08,0.0,0.0,0.0,
langchain,bjchambers,2024-09-15,0.0,0.0,0.0,
langchain,bjchambers,2024-09-22,1.0,0.0,0.0,
langchain,bjchambers,2024-09-23,0.0,1.0,1.0,1.0
langchain,bjchambers,2024-09-29,0.0,0.0,0.0,
langchain,bjchambers,2024-10-06,0.0,0.0,0.0,
langchain,bjchambers,2024-10-13,0.0,0.0,0.0,
langchain,bjchambers,2024-10-20,0.0,0.0,0.0,
langchain,bjchambers,2024-10-27,0.0,0.0,0.0,
langchain,bjchambers,2024-11-03,0.0,0.0,0.0,
langchain,bjchambers,2024-11-10,0.0,0.0,0.0,
langchain,bjchambers,2024-11-17,0.0,0.0,0.0,
langchain,bjchambers,2024-11-24,0.0,0.0,0.0,
langchain,bjchambers,2024-12-01,0.0,0.0,0.0,
langchain,bjchambers,2024-12-08,1.0,0.0,0.0,
langchain,bjchambers,2024-12-15,0.0,0.0,0.0,
langchain,bjchambers,2024-12-22,0.0,0.0,0.0,
langchain,bjchambers,2024-12-29,0.0,0.0,0.0,
langchain,bjchambers,2025-01-05,0.0,0.0,0.0,
langchain,bjchambers,2025-01-12,0.0,0.0,0.0,
langchain,bjchambers,2025-01-19,0.0,0.0,0.0,
langchain,bjchambers,2025-01-26,0.0,0.0,0.0,
langchain,bjchambers,2025-02-02,0.0,0.0,0.0,
langchain,bjchambers,2025-02-09,0.0,0.0,0.0,
langchain,bjchambers,2025-02-16,0.0,0.0,0.0,
langchain,bjk95,2023-05-15,0.0,1.0,1.0,1.0
langchain,bjoaquinc,2024-12-09,0.0,3.0,3.0,1.0
langchain,bkamapantula,2023-04-03,0.0,1.0,1.0,1.0
langchain,bky373,2024-08-26,0.0,1.0,1.0,1.0
langchain,blackaxe21,2023-04-03,0.0,1.0,1.0,1.0
langchain,blacksmithop,2024-01-15,0.0,1.0,1.0,1.0
langchain,blacksmithop,2024-01-22,0.0,1.0,1.0,1.0
langchain,blacksmithop,2024-12-02,0.0,2.0,2.0,1.0
langchain,blanehoneycutt-addepar,2023-12-18,0.0,1.0,1.0,1.0
langchain,blankbro,2023-06-05,0.0,1.0,1.0,1.0
langchain,blaufink,2024-08-05,0.0,1.0,1.0,1.0
langchain,blaufink,2024-11-18,0.0,1.0,1.0,1.0
langchain,blc16,2023-05-01,0.0,1.0,1.0,1.0
langchain,blc16,2023-05-08,0.0,1.0,1.0,1.0
langchain,bllchmbrs,2023-04-03,0.0,1.0,1.0,1.0
langchain,blob42,2022-10-23,0.0,0.0,0.0,
langchain,blob42,2022-10-30,0.0,0.0,0.0,
langchain,blob42,2022-11-06,0.0,0.0,0.0,
langchain,blob42,2022-11-13,0.0,0.0,0.0,
langchain,blob42,2022-11-20,0.0,0.0,0.0,
langchain,blob42,2022-11-27,0.0,0.0,0.0,
langchain,blob42,2022-12-04,0.0,0.0,0.0,
langchain,blob42,2022-12-11,0.0,0.0,0.0,
langchain,blob42,2022-12-18,0.0,0.0,0.0,
langchain,blob42,2022-12-25,0.0,0.0,0.0,
langchain,blob42,2023-01-01,0.0,0.0,0.0,
langchain,blob42,2023-01-08,0.0,0.0,0.0,
langchain,blob42,2023-01-15,0.0,0.0,0.0,
langchain,blob42,2023-01-22,0.0,0.0,0.0,
langchain,blob42,2023-01-29,0.0,0.0,0.0,
langchain,blob42,2023-01-30,0.0,1.0,1.0,1.0
langchain,blob42,2023-02-05,0.0,0.0,0.0,
langchain,blob42,2023-02-12,2.0,0.0,0.0,
langchain,blob42,2023-02-13,0.0,2.0,2.0,1.0
langchain,blob42,2023-02-19,4.0,0.0,0.0,
langchain,blob42,2023-02-20,0.0,7.0,7.0,1.0
langchain,blob42,2023-02-26,1.0,0.0,0.0,
langchain,blob42,2023-02-27,0.0,1.0,1.0,1.0
langchain,blob42,2023-03-05,1.0,0.0,0.0,
langchain,blob42,2023-03-06,0.0,1.0,1.0,1.0
langchain,blob42,2023-03-12,0.0,0.0,0.0,
langchain,blob42,2023-03-19,0.0,0.0,0.0,
langchain,blob42,2023-03-20,0.0,2.0,2.0,1.0
langchain,blob42,2023-03-26,4.0,0.0,0.0,
langchain,blob42,2023-03-27,0.0,2.0,2.0,1.0
langchain,blob42,2023-04-02,0.0,0.0,0.0,
langchain,blob42,2023-04-03,0.0,1.0,1.0,1.0
langchain,blob42,2023-04-09,1.0,0.0,0.0,
langchain,blob42,2023-04-16,0.0,0.0,0.0,
langchain,blob42,2023-04-23,0.0,0.0,0.0,
langchain,blob42,2023-04-30,1.0,0.0,0.0,
langchain,blob42,2023-05-01,0.0,1.0,1.0,1.0
langchain,blob42,2023-05-07,0.0,0.0,0.0,
langchain,blob42,2023-05-08,0.0,2.0,2.0,1.0
langchain,blob42,2023-05-14,2.0,0.0,0.0,
langchain,blob42,2023-05-15,0.0,1.0,1.0,1.0
langchain,blob42,2023-05-21,0.0,0.0,0.0,
langchain,blob42,2023-05-28,0.0,0.0,0.0,
langchain,blob42,2023-06-04,0.0,0.0,0.0,
langchain,blob42,2023-06-11,0.0,0.0,0.0,
langchain,blob42,2023-06-12,0.0,1.0,1.0,1.0
langchain,blob42,2023-06-18,1.0,0.0,0.0,
langchain,blob42,2023-06-19,0.0,1.0,1.0,1.0
langchain,blob42,2023-06-25,0.0,0.0,0.0,
langchain,blob42,2023-07-02,0.0,0.0,0.0,
langchain,blob42,2023-07-09,0.0,0.0,0.0,
langchain,blob42,2023-07-16,0.0,0.0,0.0,
langchain,blob42,2023-07-23,0.0,0.0,0.0,
langchain,blob42,2023-07-30,0.0,0.0,0.0,
langchain,blob42,2023-08-06,0.0,0.0,0.0,
langchain,blob42,2023-08-13,0.0,0.0,0.0,
langchain,blob42,2023-08-20,0.0,0.0,0.0,
langchain,blob42,2023-08-27,0.0,0.0,0.0,
langchain,blob42,2023-09-03,0.0,0.0,0.0,
langchain,blob42,2023-09-10,0.0,0.0,0.0,
langchain,blob42,2023-09-17,0.0,0.0,0.0,
langchain,blob42,2023-09-24,0.0,0.0,0.0,
langchain,blob42,2023-10-01,0.0,0.0,0.0,
langchain,blob42,2023-10-08,0.0,0.0,0.0,
langchain,blob42,2023-10-15,0.0,0.0,0.0,
langchain,blob42,2023-10-22,0.0,0.0,0.0,
langchain,blob42,2023-10-29,0.0,0.0,0.0,
langchain,blob42,2023-11-05,0.0,0.0,0.0,
langchain,blob42,2023-11-12,0.0,0.0,0.0,
langchain,blob42,2023-11-19,0.0,0.0,0.0,
langchain,blob42,2023-11-26,0.0,0.0,0.0,
langchain,blob42,2023-12-03,0.0,0.0,0.0,
langchain,blob42,2023-12-10,0.0,0.0,0.0,
langchain,blob42,2023-12-17,0.0,0.0,0.0,
langchain,blob42,2023-12-24,0.0,0.0,0.0,
langchain,blob42,2023-12-31,0.0,0.0,0.0,
langchain,blob42,2024-01-07,0.0,0.0,0.0,
langchain,blob42,2024-01-14,0.0,0.0,0.0,
langchain,blob42,2024-01-21,0.0,0.0,0.0,
langchain,blob42,2024-01-28,0.0,0.0,0.0,
langchain,blob42,2024-02-04,0.0,0.0,0.0,
langchain,blob42,2024-02-11,0.0,0.0,0.0,
langchain,blob42,2024-02-18,0.0,0.0,0.0,
langchain,blob42,2024-02-25,0.0,0.0,0.0,
langchain,blob42,2024-03-03,0.0,0.0,0.0,
langchain,blob42,2024-03-10,0.0,0.0,0.0,
langchain,blob42,2024-03-17,0.0,0.0,0.0,
langchain,blob42,2024-03-24,0.0,0.0,0.0,
langchain,blob42,2024-03-31,0.0,0.0,0.0,
langchain,blob42,2024-04-07,0.0,0.0,0.0,
langchain,blob42,2024-04-14,0.0,0.0,0.0,
langchain,blob42,2024-04-21,0.0,0.0,0.0,
langchain,blob42,2024-04-28,0.0,0.0,0.0,
langchain,blob42,2024-05-05,0.0,0.0,0.0,
langchain,blob42,2024-05-12,0.0,0.0,0.0,
langchain,blob42,2024-05-19,0.0,0.0,0.0,
langchain,blob42,2024-05-26,0.0,0.0,0.0,
langchain,blob42,2024-06-02,0.0,0.0,0.0,
langchain,blob42,2024-06-09,0.0,0.0,0.0,
langchain,blob42,2024-06-16,0.0,0.0,0.0,
langchain,blob42,2024-06-23,0.0,0.0,0.0,
langchain,blob42,2024-06-30,0.0,0.0,0.0,
langchain,blob42,2024-07-07,0.0,0.0,0.0,
langchain,blob42,2024-07-14,0.0,0.0,0.0,
langchain,blob42,2024-07-21,0.0,0.0,0.0,
langchain,blob42,2024-07-28,0.0,0.0,0.0,
langchain,blob42,2024-08-04,0.0,0.0,0.0,
langchain,blob42,2024-08-11,0.0,0.0,0.0,
langchain,blob42,2024-08-18,0.0,0.0,0.0,
langchain,blob42,2024-08-25,0.0,0.0,0.0,
langchain,blob42,2024-09-01,0.0,0.0,0.0,
langchain,blob42,2024-09-08,0.0,0.0,0.0,
langchain,blob42,2024-09-15,0.0,0.0,0.0,
langchain,blob42,2024-09-22,0.0,0.0,0.0,
langchain,blob42,2024-09-29,0.0,0.0,0.0,
langchain,blob42,2024-10-06,0.0,0.0,0.0,
langchain,blob42,2024-10-13,0.0,0.0,0.0,
langchain,blob42,2024-10-20,0.0,0.0,0.0,
langchain,blob42,2024-10-27,0.0,0.0,0.0,
langchain,blob42,2024-11-03,0.0,0.0,0.0,
langchain,blob42,2024-11-10,0.0,0.0,0.0,
langchain,blob42,2024-11-17,0.0,0.0,0.0,
langchain,blob42,2024-11-24,0.0,0.0,0.0,
langchain,blob42,2024-12-01,0.0,0.0,0.0,
langchain,blob42,2024-12-08,0.0,0.0,0.0,
langchain,blob42,2024-12-15,0.0,0.0,0.0,
langchain,blob42,2024-12-22,0.0,0.0,0.0,
langchain,blob42,2024-12-29,0.0,0.0,0.0,
langchain,blob42,2025-01-05,0.0,0.0,0.0,
langchain,blob42,2025-01-12,0.0,0.0,0.0,
langchain,blob42,2025-01-19,0.0,0.0,0.0,
langchain,blob42,2025-01-26,0.0,0.0,0.0,
langchain,blob42,2025-02-02,0.0,0.0,0.0,
langchain,blob42,2025-02-09,0.0,0.0,0.0,
langchain,blob42,2025-02-16,0.0,0.0,0.0,
langchain,blockimperiumdao,2024-05-06,0.0,1.0,1.0,1.0
langchain,blue-hope,2023-10-23,0.0,1.0,1.0,1.0
langchain,bluearrow98,2025-02-03,0.0,1.0,0.0,0.0
langchain,bmannix,2023-05-08,0.0,1.0,1.0,1.0
langchain,bmoosterlee,2023-10-16,0.0,1.0,1.0,1.0
langchain,bmorphism,2023-02-20,0.0,1.0,1.0,1.0
langchain,bmuskalla,2024-01-29,0.0,1.0,1.0,1.0
langchain,bnassivet,2023-06-05,0.0,2.0,2.0,1.0
langchain,boazwasserman,2023-06-05,0.0,1.0,1.0,1.0
langchain,boazwasserman,2023-06-12,0.0,1.0,1.0,1.0
langchain,bongsang,2023-05-01,0.0,1.0,1.0,1.0
langchain,bongsang,2023-05-08,0.0,2.0,2.0,1.0
langchain,bongsang,2023-05-15,0.0,1.0,1.0,1.0
langchain,bongsang,2024-12-23,0.0,1.0,1.0,1.0
langchain,borisdev,2023-06-12,0.0,1.0,1.0,1.0
langchain,borisdev,2023-07-03,0.0,2.0,2.0,1.0
langchain,borisnieuwenhuis,2023-07-10,0.0,1.0,1.0,1.0
langchain,bourliam,2023-08-28,0.0,1.0,1.0,1.0
langchain,bovlb,2024-04-08,0.0,1.0,1.0,1.0
langchain,bovlb,2024-06-24,0.0,1.0,1.0,1.0
langchain,bovlb,2024-07-08,0.0,1.0,1.0,1.0
langchain,bovlb,2024-07-15,0.0,1.0,1.0,1.0
langchain,bovlb,2024-12-16,0.0,1.0,1.0,1.0
langchain,bowenliang123,2023-10-23,0.0,1.0,1.0,1.0
langchain,box9527,2023-09-18,0.0,1.0,1.0,1.0
langchain,boxcounter,2023-06-05,0.0,1.0,1.0,1.0
langchain,boxcounter,2023-06-26,0.0,1.0,1.0,1.0
langchain,bpafoshizle,2023-07-24,0.0,1.0,1.0,1.0
langchain,bpleahey,2023-01-23,0.0,1.0,1.0,1.0
langchain,bpleahey,2023-05-22,0.0,1.0,1.0,1.0
langchain,bquast,2023-12-25,0.0,1.0,1.0,1.0
langchain,bracesproul,2022-10-23,0.0,0.0,0.0,
langchain,bracesproul,2022-10-30,0.0,0.0,0.0,
langchain,bracesproul,2022-11-06,0.0,0.0,0.0,
langchain,bracesproul,2022-11-13,0.0,0.0,0.0,
langchain,bracesproul,2022-11-20,0.0,0.0,0.0,
langchain,bracesproul,2022-11-27,0.0,0.0,0.0,
langchain,bracesproul,2022-12-04,0.0,0.0,0.0,
langchain,bracesproul,2022-12-11,0.0,0.0,0.0,
langchain,bracesproul,2022-12-18,0.0,0.0,0.0,
